1.968	6
1.976	7
1.984	4
1.992	5
2	2
2.008	2
2.016	3
2.024	1
2.032	4
2.04	2
2.048	7
2.056	4
2.064	0
2.072	4
2.08	4
2.088	4
2.096	1
2.104	6
2.112	1
2.12	2
2.128	4
2.136	1
2.144	3
2.152	4
2.16	4
2.168	4
2.176	3
2.184	3
2.192	2
2.2	1
2.208	4
2.216	5
2.224	2
2.232	4
2.24	3
2.248	3
2.256	5
2.264	1
2.272	4
2.28	0
2.288	5
2.296	2
2.304	2
2.312	3
2.32	2
2.328	2
2.336	4
2.344	2
2.352	5
2.36	3
2.368	4
2.376	2
2.384	3
2.392	2
2.4	0
2.408	3
2.416	3
2.424	3
2.432	2
2.44	7
2.448	9
2.456	4
2.464	2
2.472	4
2.48	3
2.488	5
2.496	4
2.504	0
2.512	3
2.52	1
2.528	3
2.536	3
2.544	6
2.552	1
2.56	1
2.568	6
2.576	4
2.584	2
2.592	7
2.6	2
2.608	4
2.616	2
2.624	2
2.632	2
2.64	3
2.648	6
2.656	2
2.664	5
2.672	2
2.68	6
2.688	1
2.696	3
2.704	3
2.712	4
2.72	4
2.728	3
2.736	2
2.744	3
2.752	4
2.76	2
2.768	1
2.776	1
2.784	3
2.792	3
2.8	3
2.808	6
2.816	4
2.824	6
2.832	4
2.84	3
2.848	2
2.856	5
2.864	3
2.872	2
2.88	6
2.888	3
2.896	4
2.904	2
2.912	3
2.92	1
2.928	2
2.936	8
2.944	4
2.952	0
2.96	7
2.968	1
2.976	1
2.984	10
2.992	4
3	4
3.008	2
3.016	7
3.024	3
3.032	4
3.04	3
3.048	4
3.056	3
3.064	2
3.072	1
3.08	3
3.088	2
3.096	3
3.104	2
3.112	6
3.12	7
3.128	3
3.136	5
3.144	4
3.152	5
3.16	4
3.168	5
3.176	5
3.184	4
3.192	2
3.2	6
3.208	4
3.216	1
3.224	0
3.232	3
3.24	5
3.248	4
3.256	3
3.264	4
3.272	2
3.28	3
3.288	3
3.296	1
3.304	9
3.312	2
3.32	6
3.328	4
3.336	4
3.344	3
3.352	5
3.36	4
3.368	1
3.376	5
3.384	2
3.392	4
3.4	5
3.408	5
3.416	4
3.424	4
3.432	5
3.44	4
3.448	8
3.456	8
3.464	4
3.472	6
3.48	3
3.488	4
3.496	1
3.504	4
3.512	3
3.52	3
3.528	2
3.536	1
3.544	2
3.552	4
3.56	3
3.568	4
3.576	4
3.584	2
3.592	7
3.6	6
3.608	2
3.616	1
3.624	3
3.632	4
3.64	3
3.648	3
3.656	2
3.664	0
3.672	5
3.68	5
3.688	6
3.696	1
3.704	2
3.712	4
3.72	7
3.728	4
3.736	3
3.744	4
3.752	6
3.76	6
3.768	2
3.776	1
3.784	5
3.792	3
3.8	1
3.808	3
3.816	0
3.824	2
3.832	3
3.84	1
3.848	6
3.856	2
3.864	5
3.872	2
3.88	2
3.888	4
3.896	5
3.904	1
3.912	4
3.92	3
3.928	7
3.936	3
3.944	2
3.952	3
3.96	5
3.968	4
3.976	7
3.984	0
3.992	2
4	1
4.008	4
4.016	8
4.024	6
4.032	2
4.04	2
4.048	3
4.056	1
4.064	4
4.072	3
4.08	1
4.088	3
4.096	3
4.104	5
4.112	5
4.12	4
4.128	4
4.136	1
4.144	6
4.152	4
4.16	1
4.168	4
4.176	6
4.184	3
4.192	5
4.2	3
4.208	6
4.216	3
4.224	1
4.232	4
4.24	1
4.248	4
4.256	4
4.264	4
4.272	4
4.28	5
4.288	4
4.296	3
4.304	7
4.312	4
4.32	3
4.328	2
4.336	2
4.344	3
4.352	4
4.36	5
4.368	2
4.376	5
4.384	3
4.392	5
4.4	3
4.408	7
4.416	3
4.424	1
4.432	4
4.44	5
4.448	5
4.456	5
4.464	4
4.472	3
4.48	3
4.488	6
4.496	2
4.504	2
4.512	3
4.52	4
4.528	5
4.536	1
4.544	3
4.552	5
4.56	3
4.568	5
4.576	3
4.584	3
4.592	6
4.6	3
4.608	3
4.616	3
4.624	2
4.632	9
4.64	3
4.648	4
4.656	3
4.664	5
4.672	4
4.68	7
4.688	1
4.696	2
4.704	4
4.712	4
4.72	4
4.728	4
4.736	4
4.744	5
4.752	5
4.76	2
4.768	1
4.776	6
4.784	3
4.792	6
4.8	6
4.808	10
4.816	9
4.824	3
4.832	0
4.84	8
4.848	6
4.856	2
4.864	5
4.872	5
4.88	2
4.888	2
4.896	3
4.904	1
4.912	4
4.92	6
4.928	9
4.936	3
4.944	3
4.952	1
4.96	0
4.968	1
4.976	1
4.984	7
4.992	3
5	2
5.008	3
5.016	3
5.024	2
5.032	6
5.04	2
5.048	5
5.056	5
5.064	7
5.072	9
5.08	2
5.088	7
5.096	4
5.104	3
5.112	4
5.12	5
5.128	3
5.136	6
5.144	5
5.152	2
5.16	2
5.168	7
5.176	6
5.184	5
5.192	6
5.2	4
5.208	5
5.216	4
5.224	8
5.232	4
5.24	4
5.248	3
5.256	3
5.264	2
5.272	5
5.28	4
5.288	3
5.296	2
5.304	3
5.312	5
5.32	2
5.328	2
5.336	1
5.344	6
5.352	4
5.36	4
5.368	2
5.376	3
5.384	5
5.392	4
5.4	5
5.408	3
5.416	7
5.424	3
5.432	1
5.44	3
5.448	3
5.456	5
5.464	2
5.472	2
5.48	3
5.488	4
5.496	7
5.504	2
5.512	3
5.52	3
5.528	6
5.536	2
5.544	5
5.552	1
5.56	4
5.568	1
5.576	6
5.584	2
5.592	4
5.6	3
5.608	5
5.616	4
5.624	4
5.632	3
5.64	2
5.648	3
5.656	2
5.664	5
5.672	4
5.68	5
5.688	5
5.696	7
5.704	1
5.712	3
5.72	2
5.728	3
5.736	4
5.744	1
5.752	2
5.76	3
5.768	3
5.776	2
5.784	3
5.792	2
5.8	5
5.808	2
5.816	5
5.824	3
5.832	6
5.84	4
5.848	2
5.856	2
5.864	5
5.872	4
5.88	4
5.888	3
5.896	4
5.904	5
5.912	3
5.92	5
5.928	4
5.936	6
5.944	4
5.952	3
5.96	2
5.968	1
5.976	5
5.984	2
5.992	3
6	2
6.008	1
6.016	7
6.024	1
6.032	4
6.04	3
6.048	4
6.056	6
6.064	2
6.072	5
6.08	4
6.088	5
6.096	5
6.104	2
6.112	4
6.12	3
6.128	1
6.136	8
6.144	2
6.152	5
6.16	2
6.168	2
6.176	7
6.184	2
6.192	3
6.2	5
6.208	1
6.216	2
6.224	8
6.232	2
6.24	3
6.248	4
6.256	4
6.264	6
6.272	7
6.28	2
6.288	1
6.296	2
6.304	8
6.312	6
6.32	2
6.328	7
6.336	4
6.344	3
6.352	3
6.36	6
6.368	3
6.376	4
6.384	0
6.392	5
6.4	3
6.408	0
6.416	7
6.424	5
6.432	3
6.44	2
6.448	9
6.456	1
6.464	5
6.472	2
6.48	4
6.488	2
6.496	4
6.504	4
6.512	5
6.52	2
6.528	3
6.536	3
6.544	3
6.552	4
6.56	7
6.568	3
6.576	8
6.584	4
6.592	8
6.6	3
6.608	1
6.616	5
6.624	2
6.632	2
6.64	6
6.648	2
6.656	6
6.664	3
6.672	6
6.68	1
6.688	2
6.696	3
6.704	2
6.712	4
6.72	2
6.728	3
6.736	3
6.744	5
6.752	2
6.76	3
6.768	3
6.776	2
6.784	2
6.792	3
6.8	3
6.808	4
6.816	5
6.824	3
6.832	1
6.84	7
6.848	3
6.856	3
6.864	4
6.872	2
6.88	3
6.888	5
6.896	3
6.904	3
6.912	4
6.92	1
6.928	8
6.936	6
6.944	8
6.952	7
6.96	6
6.968	7
6.976	2
6.984	7
6.992	4
7	6
7.008	7
7.016	1
7.024	2
7.032	6
7.04	1
7.048	4
7.056	0
7.064	4
7.072	1
7.08	1
7.088	6
7.096	2
7.104	4
7.112	4
7.12	6
7.128	2
7.136	2
7.144	6
7.152	4
7.16	3
7.168	2
7.176	3
7.184	1
7.192	3
7.2	1
7.208	2
7.216	5
7.224	4
7.232	2
7.24	1
7.248	2
7.256	3
7.264	5
7.272	3
7.28	4
7.288	7
7.296	3
7.304	5
7.312	2
7.32	4
7.328	7
7.336	1
7.344	5
7.352	7
7.36	3
7.368	3
7.376	1
7.384	6
7.392	6
7.4	3
7.408	6
7.416	10
7.424	7
7.432	10
7.44	5
7.448	6
7.456	7
7.464	13
7.472	8
7.48	6
7.488	6
7.496	8
7.504	3
7.512	11
7.52	9
7.528	7
7.536	8
7.544	11
7.552	10
7.56	13
7.568	15
7.576	15
7.584	15
7.592	13
7.6	13
7.608	13
7.616	15
7.624	18
7.632	19
7.64	15
7.648	17
7.656	20
7.664	17
7.672	17
7.68	22
7.688	20
7.696	22
7.704	22
7.712	26
7.72	21
7.728	23
7.736	36
7.744	28
7.752	34
7.76	30
7.768	29
7.776	29
7.784	40
7.792	37
7.8	42
7.808	37
7.816	45
7.824	43
7.832	61
7.84	60
7.848	53
7.856	50
7.864	57
7.872	62
7.88	68
7.888	74
7.896	58
7.904	84
7.912	89
7.92	90
7.928	128
7.936	112
7.944	139
7.952	143
7.96	166
7.968	173
7.976	182
7.984	250
7.992	249
8	302
8.008	346
8.016	349
8.024	386
8.032	480
8.04	573
8.048	651
8.056	724
8.064	828
8.072	912
8.08	1059
8.088	1234
8.096	1427
8.104	1654
8.112	1849
8.12	2164
8.128	2446
8.136	2668
8.144	3074
8.152	3497
8.16	4073
8.168	4597
8.176	5021
8.184	5612
8.192	6712
8.2	7300
8.208	8248
8.216	9270
8.224	10549
8.232	11913
8.24	13441
8.248	14897
8.256	16879
8.264	18863
8.272	21382
8.28	24030
8.288	26613
8.296	29750
8.304	32775
8.312	36531
8.32	39945
8.328	43179
8.336	47008
8.344	51013
8.352	53970
8.36	57251
8.368	60255
8.376	62660
8.384	63942
8.392	65432
8.4	65535
8.408	65289
8.416	64742
8.424	62642
8.432	61495
8.44	58967
8.448	55314
8.456	52266
8.464	49017
8.472	45093
8.48	41768
8.488	38127
8.496	34732
8.504	31593
8.512	28095
8.52	25531
8.528	22708
8.536	20311
8.544	18685
8.552	16327
8.56	14497
8.568	13107
8.576	11472
8.584	10614
8.592	9412
8.6	8577
8.608	7875
8.616	7077
8.624	6386
8.632	6045
8.64	5481
8.648	5175
8.656	4843
8.664	4501
8.672	4286
8.68	4101
8.688	3847
8.696	3651
8.704	3534
8.712	3488
8.72	3431
8.728	3341
8.736	3292
8.744	3183
8.752	3051
8.76	3064
8.768	3017
8.776	2908
8.784	2853
8.792	2881
8.8	2800
8.808	2656
8.816	2622
8.824	2527
8.832	2481
8.84	2394
8.848	2281
8.856	2151
8.864	1966
8.872	2038
8.88	1883
8.888	1760
8.896	1681
8.904	1632
8.912	1483
8.92	1418
8.928	1263
8.936	1256
8.944	1131
8.952	1003
8.96	947
8.968	858
8.976	810
8.984	758
8.992	681
9	618
9.008	615
9.016	581
9.024	523
9.032	482
9.04	452
9.048	412
9.056	438
9.064	360
9.072	345
9.08	350
9.088	325
9.096	312
9.104	291
9.112	261
9.12	261
9.128	234
9.136	225
9.144	197
9.152	220
9.16	207
9.168	177
9.176	179
9.184	156
9.192	152
9.2	158
9.208	137
9.216	133
9.224	136
9.232	139
9.24	150
9.248	123
9.256	108
9.264	104
9.272	102
9.28	108
9.288	108
9.296	94
9.304	76
9.312	83
9.32	83
9.328	91
9.336	66
9.344	77
9.352	65
9.36	67
9.368	56
9.376	48
9.384	51
9.392	43
9.4	59
9.408	36
9.416	35
9.424	56
9.432	33
9.44	31
9.448	28
9.456	33
9.464	40
9.472	34
9.48	28
9.488	35
9.496	22
9.504	30
9.512	30
9.52	21
9.528	20
9.536	30
9.544	21
9.552	24
9.56	19
9.568	20
9.576	19
9.584	25
9.592	24
9.6	26
9.608	24
9.616	15
9.624	24
9.632	28
9.64	30
9.648	24
9.656	28
9.664	26
9.672	28
9.68	16
9.688	16
9.696	23
9.704	23
9.712	25
9.72	21
9.728	23
9.736	30
9.744	33
9.752	24
9.76	28
9.768	25
9.776	29
9.784	26
9.792	25
9.8	23
9.808	20
9.816	21
9.824	33
9.832	28
9.84	27
9.848	33
9.856	21
9.864	35
9.872	27
9.88	19
9.888	32
9.896	18
9.904	25
9.912	21
9.92	23
9.928	27
9.936	13
9.944	15
9.952	19
9.96	20
9.968	18
9.976	25
9.984	26
9.992	21
10	19
10.008	16
10.016	23
10.024	11
10.032	13
10.04	13
10.048	16
10.056	12
10.064	14
10.072	10
10.08	15
10.088	12
10.096	10
10.104	20
10.112	12
10.12	11
10.128	17
10.136	14
10.144	10
10.152	15
10.16	14
10.168	9
10.176	10
10.184	14
10.192	9
10.2	9
10.208	10
10.216	8
10.224	9
10.232	16
10.24	7
10.248	12
10.256	18
10.264	8
10.272	10
10.28	11
10.288	7
10.296	9
10.304	10
10.312	4
10.32	6
10.328	9
10.336	14
10.344	13
10.352	14
10.36	6
10.368	9
10.376	9
10.384	6
10.392	6
10.4	10
10.408	6
10.416	17
10.424	9
10.432	9
10.44	10
10.448	8
10.456	7
10.464	7
10.472	4
10.48	4
10.488	14
10.496	12
10.504	5
10.512	11
10.52	6
10.528	10
10.536	6
10.544	5
10.552	7
10.56	5
10.568	10
10.576	7
10.584	7
10.592	9
10.6	3
10.608	3
10.616	5
10.624	7
10.632	9
10.64	9
10.648	4
10.656	5
10.664	9
10.672	5
10.68	8
10.688	6
10.696	11
10.704	9
10.712	5
10.72	10
10.728	6
10.736	2
10.744	12
10.752	7
10.76	7
10.768	7
10.776	9
10.784	7
10.792	2
10.8	2
10.808	11
10.816	6
10.824	3
10.832	7
10.84	8
10.848	4
10.856	8
10.864	7
10.872	3
10.88	7
10.888	7
10.896	9
10.904	7
10.912	6
10.92	10
10.928	2
10.936	9
10.944	3
10.952	4
10.96	3
10.968	4
10.976	4
10.984	2
10.992	11
11	5
11.008	5
11.016	3
11.024	5
11.032	5
11.04	7
11.048	6
11.056	0
11.064	4
11.072	6
11.08	2
11.088	6
11.096	5
11.104	4
11.112	5
11.12	3
11.128	6
11.136	3
11.144	6
11.152	3
11.16	4
11.168	9
11.176	5
11.184	10
11.192	2
11.2	4
11.208	4
11.216	1
11.224	8
11.232	5
11.24	5
11.248	4
11.256	3
11.264	4
11.272	7
11.28	7
11.288	2
11.296	9
11.304	6
11.312	3
11.32	2
11.328	3
11.336	5
11.344	4
11.352	6
11.36	3
11.368	10
11.376	8
11.384	5
11.392	9
11.4	7
11.408	5
11.416	7
11.424	3
11.432	3
11.44	4
11.448	10
11.456	8
11.464	3
11.472	2
11.48	7
11.488	7
11.496	6
11.504	4
11.512	7
11.52	2
11.528	9
11.536	2
11.544	5
11.552	5
11.56	3
11.568	5
11.576	5
11.584	12
11.592	6
11.6	10
11.608	4
11.616	7
11.624	4
11.632	2
11.64	3
11.648	3
11.656	3
11.664	5
11.672	4
11.68	5
11.688	8
11.696	7
11.704	5
11.712	4
11.72	3
11.728	3
11.736	4
11.744	2
11.752	6
11.76	8
11.768	5
11.776	4
11.784	3
11.792	7
11.8	2
11.808	4
11.816	6
11.824	3
11.832	5
11.84	8
11.848	10
11.856	5
11.864	3
11.872	6
11.88	8
11.888	6
11.896	9
11.904	5
11.912	1
11.92	7
11.928	8
11.936	5
11.944	13
11.952	6
11.96	9
11.968	3
11.976	10
11.984	9
11.992	8
12	10
12.008	6
12.016	5
12.024	9
12.032	7
12.04	11
12.048	7
12.056	6
12.064	6
12.072	7
12.08	6
12.088	5
12.096	8
12.104	7
12.112	4
12.12	14
12.128	8
12.136	6
12.144	4
12.152	10
12.16	7
12.168	4
12.176	5
12.184	10
12.192	5
12.2	10
12.208	9
12.216	4
12.224	6
12.232	1
12.24	7
12.248	2
12.256	13
12.264	3
12.272	3
12.28	2
12.288	6
12.296	2
12.304	8
12.312	4
12.32	6
12.328	2
12.336	3
12.344	4
12.352	4
12.36	3
12.368	4
12.376	6
12.384	6
12.392	4
12.4	6
12.408	3
12.416	3
12.424	10
12.432	9
12.44	3
12.448	3
12.456	8
12.464	3
12.472	9
12.48	6
12.488	8
12.496	8
12.504	4
12.512	7
12.52	5
12.528	6
12.536	7
12.544	3
12.552	3
12.56	6
12.568	7
12.576	4
12.584	7
12.592	5
12.6	4
12.608	2
12.616	3
12.624	6
12.632	8
12.64	3
12.648	7
12.656	4
12.664	7
12.672	6
12.68	5
12.688	3
12.696	6
12.704	3
12.712	5
12.72	3
12.728	9
12.736	4
12.744	4
12.752	0
12.76	5
12.768	5
12.776	6
12.784	4
12.792	5
12.8	3
12.808	9
12.816	5
12.824	4
12.832	3
12.84	5
12.848	7
12.856	6
12.864	3
12.872	6
12.88	5
12.888	1
12.896	4
12.904	3
12.912	7
12.92	5
12.928	8
12.936	3
12.944	5
12.952	2
12.96	3
12.968	6
12.976	4
12.984	5
12.992	5
13	2
13.008	3
13.016	8
13.024	3
13.032	3
13.04	6
13.048	5
13.056	4
13.064	5
13.072	8
13.08	3
13.088	3
13.096	5
13.104	6
13.112	5
13.12	5
13.128	3
13.136	8
13.144	4
13.152	2
13.16	2
13.168	7
13.176	5
13.184	1
13.192	5
13.2	5
13.208	5
13.216	5
13.224	3
13.232	7
13.24	8
13.248	3
13.256	4
13.264	10
13.272	6
13.28	3
13.288	9
13.296	3
13.304	3
13.312	3
13.32	5
13.328	5
13.336	4
13.344	8
13.352	4
13.36	2
13.368	8
13.376	6
13.384	4
13.392	5
13.4	4
13.408	5
13.416	5
13.424	5
13.432	5
13.44	7
13.448	3
13.456	9
13.464	5
13.472	6
13.48	4
13.488	3
13.496	5
13.504	3
13.512	7
13.52	7
13.528	5
13.536	7
13.544	8
13.552	2
13.56	8
13.568	12
13.576	5
13.584	12
13.592	9
13.6	9
13.608	8
13.616	8
13.624	3
13.632	5
13.64	4
13.648	7
13.656	4
13.664	8
13.672	8
13.68	6
13.688	4
13.696	2
13.704	5
13.712	4
13.72	4
13.728	4
13.736	2
13.744	12
13.752	2
13.76	6
13.768	2
13.776	6
13.784	6
13.792	6
13.8	6
13.808	3
13.816	5
13.824	1
13.832	8
13.84	1
13.848	6
13.856	5
13.864	3
13.872	4
13.88	6
13.888	4
13.896	4
13.904	7
13.912	3
13.92	2
13.928	1
13.936	1
13.944	5
13.952	4
13.96	5
13.968	2
13.976	4
13.984	6
13.992	6
14	4
14.008	6
14.016	1
14.024	3
14.032	6
14.04	3
14.048	4
14.056	5
14.064	5
14.072	3
14.08	10
14.088	7
14.096	5
14.104	3
14.112	4
14.12	4
14.128	5
14.136	5
14.144	5
14.152	4
14.16	2
14.168	4
14.176	7
14.184	3
14.192	7
14.2	5
14.208	7
14.216	2
14.224	3
14.232	2
14.24	5
14.248	7
14.256	4
14.264	3
14.272	6
14.28	5
14.288	3
14.296	6
14.304	2
14.312	2
14.32	3
14.328	10
14.336	4
14.344	3
14.352	8
14.36	4
14.368	2
14.376	2
14.384	2
14.392	3
14.4	3
14.408	6
14.416	1
14.424	7
14.432	4
14.44	5
14.448	5
14.456	2
14.464	5
14.472	2
14.48	2
14.488	3
14.496	5
14.504	4
14.512	6
14.52	4
14.528	5
14.536	2
14.544	5
14.552	3
14.56	3
14.568	2
14.576	7
14.584	3
14.592	7
14.6	7
14.608	4
14.616	4
14.624	9
14.632	4
14.64	5
14.648	3
14.656	4
14.664	6
14.672	5
14.68	2
14.688	6
14.696	4
14.704	6
14.712	4
14.72	6
14.728	6
14.736	4
14.744	1
14.752	9
14.76	1
14.768	2
14.776	4
14.784	3
14.792	3
14.8	6
14.808	4
14.816	8
14.824	6
14.832	5
14.84	7
14.848	2
14.856	3
14.864	3
14.872	4
14.88	8
14.888	6
14.896	3
14.904	3
14.912	4
14.92	6
14.928	4
14.936	4
14.944	6
14.952	7
14.96	4
14.968	7
14.976	4
14.984	5
14.992	6
15	4
15.008	3
15.016	4
15.024	6
15.032	4
15.04	3
15.048	4
15.056	6
15.064	4
15.072	2
15.08	8
15.088	5
15.096	5
15.104	6
15.112	3
15.12	3
15.128	6
15.136	3
15.144	5
15.152	2
15.16	2
15.168	2
15.176	5
15.184	2
15.192	5
15.2	5
15.208	3
15.216	4
15.224	5
15.232	3
15.24	4
15.248	2
15.256	2
15.264	8
15.272	6
15.28	2
15.288	2
15.296	6
15.304	6
15.312	3
15.32	2
15.328	6
15.336	9
15.344	3
15.352	4
15.36	6
15.368	8
15.376	7
15.384	3
15.392	3
15.4	2
15.408	2
15.416	3
15.424	1
15.432	4
15.44	2
15.448	3
15.456	3
15.464	2
15.472	4
15.48	3
15.488	2
15.496	3
15.504	6
15.512	2
15.52	4
15.528	3
15.536	5
15.544	2
15.552	8
15.56	4
15.568	5
15.576	6
15.584	4
15.592	5
15.6	3
15.608	6
15.616	3
15.624	1
15.632	2
15.64	4
15.648	3
15.656	3
15.664	4
15.672	3
15.68	6
15.688	5
15.696	2
15.704	4
15.712	4
15.72	3
15.728	2
15.736	0
15.744	4
15.752	4
15.76	5
15.768	3
15.776	4
15.784	3
15.792	0
15.8	6
15.808	5
15.816	4
15.824	4
15.832	3
15.84	3
15.848	6
15.856	3
15.864	6
15.872	2
15.88	4
15.888	3
15.896	3
15.904	4
15.912	5
15.92	2
15.928	2
15.936	4
15.944	0
15.952	3
15.96	2
15.968	6
15.976	10
15.984	6
15.992	2
16	4
16.008	4
16.016	2
16.024	5
16.032	3
16.04	4
16.048	2
16.056	3
16.064	3
16.072	4
16.08	5
16.088	3
16.096	5
16.104	6
16.112	4
16.12	2
16.128	4
16.136	11
16.144	3
16.152	3
16.16	5
16.168	2
16.176	3
16.184	2
16.192	2
16.2	1
16.208	6
16.216	4
16.224	9
16.232	0
16.24	4
16.248	4
16.256	4
16.264	3
16.272	4
16.28	3
16.288	3
16.296	2
16.304	5
16.312	8
16.32	3
16.328	4
16.336	3
16.344	4
16.352	3
16.36	5
16.368	3
16.376	6
16.384	3
16.392	2
16.4	8
16.408	2
16.416	5
16.424	6
16.432	4
16.44	2
16.448	8
16.456	5
16.464	6
16.472	3
16.48	3
16.488	5
16.496	5
16.504	6
16.512	6
16.52	6
16.528	5
16.536	8
16.544	4
16.552	2
16.56	3
16.568	4
16.576	2
16.584	5
16.592	3
16.6	4
16.608	1
16.616	5
16.624	3
16.632	4
16.64	1
16.648	5
16.656	1
16.664	1
16.672	3
16.68	1
16.688	6
16.696	3
16.704	3
16.712	2
16.72	5
16.728	5
16.736	3
16.744	6
16.752	5
16.76	2
16.768	6
16.776	2
16.784	2
16.792	3
16.8	2
16.808	4
16.816	4
16.824	4
16.832	4
16.84	3
16.848	1
16.856	3
16.864	4
16.872	3
16.88	5
16.888	4
16.896	2
16.904	2
16.912	6
16.92	6
16.928	6
16.936	5
16.944	3
16.952	4
16.96	6
16.968	1
16.976	4
16.984	8
16.992	2
17	5
17.008	2
17.016	6
17.024	3
17.032	5
17.04	6
17.048	7
17.056	1
17.064	5
17.072	4
17.08	3
17.088	2
17.096	3
17.104	4
17.112	5
17.12	3
17.128	5
17.136	5
17.144	4
17.152	1
17.16	7
17.168	4
17.176	4
17.184	8
17.192	1
17.2	3
17.208	5
17.216	3
17.224	5
17.232	4
17.24	5
17.248	3
17.256	4
17.264	5
17.272	4
17.28	5
17.288	5
17.296	6
17.304	5
17.312	3
17.32	4
17.328	5
17.336	2
17.344	1
17.352	1
17.36	1
17.368	2
17.376	5
17.384	3
17.392	1
17.4	2
17.408	4
17.416	2
17.424	2
17.432	9
17.44	5
17.448	5
17.456	7
17.464	7
17.472	3
17.48	5
17.488	4
17.496	2
17.504	2
17.512	5
17.52	5
17.528	3
17.536	3
17.544	1
17.552	6
17.56	3
17.568	0
17.576	1
17.584	6
17.592	3
17.6	3
17.608	5
17.616	3
17.624	6
17.632	2
17.64	3
17.648	7
17.656	4
17.664	6
17.672	2
17.68	0
17.688	3
17.696	7
17.704	5
17.712	1
17.72	2
17.728	4
17.736	7
17.744	2
17.752	1
17.76	1
17.768	2
17.776	1
17.784	2
17.792	0
17.8	4
17.808	4
17.816	5
17.824	3
17.832	1
17.84	5
17.848	6
17.856	4
17.864	1
17.872	3
17.88	3
17.888	2
17.896	4
17.904	4
17.912	6
17.92	4
17.928	0
17.936	1
17.944	8
17.952	1
17.96	8
17.968	3
17.976	5
17.984	7
17.992	4
18	3
18.008	2
18.016	6
18.024	3
18.032	2
18.04	5
18.048	3
18.056	3
18.064	3
18.072	2
18.08	2
18.088	4
18.096	6
18.104	3
18.112	5
18.12	2
18.128	7
18.136	4
18.144	3
18.152	3
18.16	2
18.168	2
18.176	4
18.184	4
18.192	5
18.2	4
18.208	2
18.216	5
18.224	4
18.232	4
18.24	4
18.248	0
18.256	1
18.264	4
18.272	5
18.28	6
18.288	5
18.296	5
18.304	3
18.312	3
18.32	4
18.328	3
18.336	3
18.344	3
18.352	1
18.36	1
18.368	7
18.376	5
18.384	3
18.392	5
18.4	3
18.408	7
18.416	5
18.424	2
18.432	5
18.44	3
18.448	7
18.456	9
18.464	5
18.472	3
18.48	2
18.488	5
18.496	3
18.504	3
18.512	2
18.52	1
18.528	4
18.536	3
18.544	2
18.552	5
18.56	6
